"RunID","DOCUMENT_NUMBER","TRANSACTION_NUMBER","TRANSACTION_ID","SALES_REP_ID","TERRITORY_ID","OPEN_DATE","SHIP_DATE","CLOSE_DATE","RETURN_DATE","FORECAST_TYPE","ABCDO_MARKER_ID","BOOK_FAIRS_STATUS_ID","BOOK_FAIR_TYPE_ID","TRUCK_ROUTE_ID","INVOICE_OPTION_ID","BILL_ADDRESS_LINE_1","BILL_ADDRESS_LINE_2","BILL_ADDRESS_LINE_3","BILL_CITY","BILL_COUNTRY","BILL_STATE","BILL_ZIP","SHIP_ADDRESS_LINE_1","SHIP_ADDRESS_LINE_2","SHIP_ADDRESS_LINE_3","SHIP_CITY","SHIP_COUNTRY","SHIP_STATE","SHIP_ZIP","STATUS","CURRENCY_ID","TRANDATE","EXCHANGE_RATE","ROLL_SIZE","PROJECTED_TOTAL","WEIGHTED_TOTAL","LOCATION_ID","SUBSIDIARY_ID","ACCOUNTING_PERIOD_ID","CUSTOMER_ID","CUSTOM_FORM_ID","CREATED_BY_ID","CREATE_DATE","DATE_LAST_MODIFIED"
"235","29","29","618969","18644","18646","2016-03-15 00:00:00.0","2016-03-15 00:00:00.0","2016-03-20 00:00:00.0","2016-03-20 00:00:00.0","Omitted","3","1","2",,,"1651 NORTH EYRE ROAD RD 5",,,"RANGIORA","NZ",,"7475","1651 NORTH EYRE ROAD",,,"RANGIORA","NZ",,,"In Progress","13","2016-01-27 00:00:00.0","1.0","199","5000.0","0","61","27","100","27512","211","36","2016-01-27 11:10:30.0","2016-01-27 23:59:41.0"
"235","3","3","589149",,"18649","2016-01-21 00:00:00.0",,"2016-01-23 00:00:00.0","2016-01-15 00:00:00.0","Omitted",,"1",,,,"75 HARROWFIELD DRIVE",,,"HAMILTON","NZ",,"2001","75 HARROWFIELD DRIVE",,,"HAMILTON","NZ",,"2001","In Progress","13","2016-01-08 00:00:00.0","1.0","0","0.0","0","65","27","99","25066","211","59900","2016-01-08 09:31:57.0","2016-01-12 15:08:24.0"
"235","30","30","618970","18644","18649","2016-03-15 00:00:00.0","2016-03-15 00:00:00.0","2016-03-20 00:00:00.0","2016-03-20 00:00:00.0","Omitted","3","1","1",,,"4010 OHAUPO ROAD RD 1",,,"OHAUPO","NZ",,"3881","4010 GREAT SOUTH ROAD",,,"OHAUPO","NZ",,,"In Progress","13","2016-01-27 00:00:00.0","1.0","171","5000.0","0","61","27","100","26404","211","36","2016-01-27 11:10:32.0","2016-01-27 23:59:33.0"
"235","31","31","618971","18643","18652","2016-03-15 00:00:00.0","2016-03-15 00:00:00.0","2016-03-20 00:00:00.0","2016-03-20 00:00:00.0","Omitted","5","1","1",,,"108 ROBERTS LINE",,,"PALMERSTON NORTH","NZ",,"1643","108 ROBERTS LINE",,,"PALMERSTON NORTH","NZ",,"1643","In Progress","13","2016-01-27 00:00:00.0","1.0","0","5000.0","0","61","27","100","25177","211","36","2016-01-27 11:10:36.0","2016-01-27 23:59:25.0"
"235","32","32","618972","18643","18649","2016-03-15 00:00:00.0","2016-03-15 00:00:00.0","2016-03-20 00:00:00.0","2016-03-20 00:00:00.0","Omitted","5","1","1",,,"39 OHINEWAI SOUTH ROAD RD 1",,,"HUNTLY","NZ",,"3771","39 OHINEWAI SOUTH ROAD",,,"HUNTLY","NZ",,,"In Progress","13","2016-01-27 00:00:00.0","1.0","126","5000.0","0","61","27","100","26405","211","36","2016-01-27 11:10:39.0","2016-01-27 23:59:17.0"
"235","33","33","618973","18643","18649","2016-03-15 00:00:00.0","2016-03-15 00:00:00.0","2016-03-20 00:00:00.0","2016-03-20 00:00:00.0","Omitted","5","1","1",,,"8062 STATE HIGHWAY 26 RD 4",,,"PAEROA","NZ",,"3674","8062 MAIN ROAD STATE HIGHWAY 26",,,"PAEROA","NZ",,,"In Progress","13","2016-01-27 00:00:00.0","1.0","81","5000.0","0","61","27","100","26325","211","36","2016-01-27 11:10:42.0","2016-01-27 23:59:11.0"
"235","34","34","618974","18643","18652","2016-03-15 00:00:00.0","2016-03-15 00:00:00.0","2016-03-20 00:00:00.0","2016-03-20 00:00:00.0","Omitted","3","1","1",,,"120 BROOKLANDS ROAD",,,"NEW PLYMOUTH","NZ",,"4310","120 BROOKLANDS ROAD",,,"NEW PLYMOUTH","NZ",,,"In Progress","13","2016-01-27 00:00:00.0","1.0","120","5000.0","0","61","27","100","26775","211","36","2016-01-27 11:10:46.0","2016-01-27 23:59:05.0"
"235","35","35","618975","18643","18648","2016-03-07 00:00:00.0","2016-03-07 00:00:00.0","2016-03-12 00:00:00.0","2016-03-15 00:00:00.0","Omitted","4","1","2",,,"113 RICHARDSON ROAD",,,"AUCKLAND","NZ",,"1025","113 RICHARDSON ROAD",,,"AUCKLAND","NZ",,,"In Progress","13","2016-01-27 00:00:00.0","1.0","465","5000.0","0","61","27","100","26151","211","36","2016-01-27 11:10:49.0","2016-01-27 23:58:58.0"
"235","36","36","618976","18643","18648","2016-03-07 00:00:00.0","2016-03-07 00:00:00.0","2016-03-12 00:00:00.0","2016-03-15 00:00:00.0","Omitted","3","4","2",,,"16A RANUI STATION ROAD",,,"WAITAKERE","NZ",,"612","RANUI STATION ROAD",,,"AUCKLAND","NZ",,,"In Progress","13","2016-01-27 00:00:00.0","1.0","375","5000.0","0","61","27","100","25899","211","36","2016-01-27 11:10:51.0","2016-01-28 02:42:01.0"
"235","37","37","618977","18643","18648","2016-03-07 00:00:00.0","2016-03-07 00:00:00.0","2016-03-12 00:00:00.0","2016-03-15 00:00:00.0","Omitted","3","4","2",,,"6 SAINSBURY ROAD",,,"AUCKLAND","NZ",,"1025","6 SAINSBURY ROAD",,,"AUCKLAND","NZ",,,"In Progress","13","2016-01-27 00:00:00.0","1.0","363","5000.0","0","61","27","100","26131","211","36","2016-01-27 11:10:55.0","2016-01-28 03:37:01.0"
"235","38","38","618978","18643","18652","2016-03-07 00:00:00.0","2016-03-07 00:00:00.0","2016-03-12 00:00:00.0","2016-03-15 00:00:00.0","Omitted","2","4","2",,,"TUKAPA STREET RD 1",,,"NEW PLYMOUTH","NZ",,"4371","TUKAPA STREET",,,"NEW PLYMOUTH","NZ",,,"In Progress","13","2016-01-27 00:00:00.0","1.0","225","2000.0","0","61","27","100","26679","211","36","2016-01-27 11:10:59.0","2016-01-28 03:37:02.0"
"235","39","39","618979","18643","18649","2016-03-07 00:00:00.0","2016-03-07 00:00:00.0","2016-03-12 00:00:00.0","2016-03-15 00:00:00.0","Omitted","2","4","2",,,"KAURI DRIVE",,,"TAUPO","NZ",,"3332","WAIRAKEI VILLAGE",,,"TAUPO","NZ",,,"In Progress","13","2016-01-27 00:00:00.0","1.0","246","2000.0","0","61","27","100","26521","211","36","2016-01-27 11:11:01.0","2016-02-01 21:23:03.0"
"235","4","4","592345","22","18649","2016-01-31 00:00:00.0","2016-01-31 00:00:00.0","2016-01-31 00:00:00.0","2016-01-31 00:00:00.0","Omitted",,"1",,,,"75 HARROWFIELD DRIVE",,,"HAMILTON","NZ",,"2001","75 HARROWFIELD DRIVE",,,"HAMILTON","NZ",,"2001","In Progress","13","2016-01-13 00:00:00.0","1.0","0","2432.0","0",,"27","99","25066","211","59903","2016-01-12 14:12:10.0","2016-01-12 14:49:25.0"
"235","40","40","618980","18644","18647","2016-03-07 00:00:00.0","2016-03-07 00:00:00.0","2016-03-12 00:00:00.0","2016-03-15 00:00:00.0","Omitted","1","4","2",,,"PO BOX 317",,,"WAIKANAE","NZ",,"5250","23 RIMU STREET",,,"WAIKANAE","NZ",,,"In Progress","13","2016-01-27 00:00:00.0","1.0","546","2000.0","0","61","27","100","27972","211","36","2016-01-27 11:11:04.0","2016-02-01 21:23:22.0"
"235","41","41","618981","18644","18647","2016-03-07 00:00:00.0","2016-03-07 00:00:00.0","2016-03-12 00:00:00.0","2016-03-15 00:00:00.0","Omitted","3","4","2",,,"56 PALMER CRESCENT",,,"UPPER HUTT","NZ",,"5019","56 PALMER CRESCENT",,,"UPPER HUTT","NZ",,,"In Progress","13","2016-01-27 00:00:00.0","1.0","272","2000.0","0","61","27","100","27224","211","36","2016-01-27 11:11:07.0","2016-02-01 21:23:24.0"
"235","42","42","618982","18644","18652","2016-03-07 00:00:00.0","2016-03-07 00:00:00.0","2016-03-12 00:00:00.0","2016-03-15 00:00:00.0","Omitted","3","4","2",,,"142 TWYFORD ROAD RD 5",,,"HASTINGS","NZ",,"4175","142 TWYFORD ROAD",,,"HASTINGS","NZ",,,"In Progress","13","2016-01-27 00:00:00.0","1.0","160","2000.0","0","61","27","100","26974","211","36","2016-01-27 11:11:09.0","2016-02-01 21:26:03.0"
"235","43","43","619364","18644","18647","2016-06-07 00:00:00.0","2016-06-07 00:00:00.0","2016-06-12 00:00:00.0","2016-06-15 00:00:00.0","Omitted","3","1","2",,,"56 PALMER CRESCENT",,,"UPPER HUTT","NZ",,"5019","56 PALMER CRESCENT",,,"UPPER HUTT","NZ",,,"In Progress","13","2016-01-28 00:00:00.0","1.0","272","2000.0","0","61","27","100","27224","211","36","2016-01-27 23:58:03.0","2016-01-27 23:58:03.0"
"235","44","44","619365","18644","18647","2016-06-07 00:00:00.0","2016-06-07 00:00:00.0","2016-06-12 00:00:00.0","2016-06-15 00:00:00.0","Omitted","1","1","2",,,"PO BOX 317",,,"WAIKANAE","NZ",,"5250","23 RIMU STREET",,,"WAIKANAE","NZ",,,"In Progress","13","2016-01-28 00:00:00.0","1.0","546","2000.0","0","61","27","100","27972","211","36","2016-01-27 23:58:12.0","2016-01-27 23:58:12.0"
"235","45","45","619366","18643","18649","2016-06-07 00:00:00.0","2016-06-07 00:00:00.0","2016-06-12 00:00:00.0","2016-06-15 00:00:00.0","Omitted","2","1","2",,,"KAURI DRIVE",,,"TAUPO","NZ",,"3332","WAIRAKEI VILLAGE",,,"TAUPO","NZ",,,"In Progress","13","2016-01-28 00:00:00.0","1.0","246","2000.0","0","61","27","100","26521","211","36","2016-01-27 23:58:21.0","2016-01-27 23:58:21.0"
"235","46","46","619367","18643","18652","2016-06-07 00:00:00.0","2016-06-07 00:00:00.0","2016-06-12 00:00:00.0","2016-06-15 00:00:00.0","Omitted","2","1","2",,,"TUKAPA STREET RD 1",,,"NEW PLYMOUTH","NZ",,"4371","TUKAPA STREET",,,"NEW PLYMOUTH","NZ",,,"In Progress","13","2016-01-28 00:00:00.0","1.0","225","2000.0","0","61","27","100","26679","211","36","2016-01-27 23:58:32.0","2016-01-27 23:58:32.0"
"235","47","47","619368","18643","18648","2016-06-07 00:00:00.0","2016-06-07 00:00:00.0","2016-06-12 00:00:00.0","2016-06-15 00:00:00.0","Omitted","3","1","2",,,"6 SAINSBURY ROAD",,,"AUCKLAND","NZ",,"1025","6 SAINSBURY ROAD",,,"AUCKLAND","NZ",,,"In Progress","13","2016-01-28 00:00:00.0","1.0","363","5000.0","0","61","27","100","26131","211","36","2016-01-27 23:58:41.0","2016-01-27 23:58:41.0"
