"RunID","TRANSACTION_ID","PO_NUMBER","TRANSACTION_LINE_ID","REF_TRX_NUMBER","REF_CUSTOM_FORM_ID","VENDOR_ID","APPROVER_LEVEL_ONE_ID","APPROVER_LEVEL_TWO_ID","AMOUNT_UNBILLED","APPROVAL_STATUS","bill_address_line_1","bill_address_line_2","bill_address_line_3","bill_city","bill_country","bill_state","bill_zip","CARRIER_ID","CLOSED","CREATED_BY_ID","REQUESTOR_ID","CREATED_FROM_ID","CREATE_DATE","CURRENCY_ID","CUSTOM_FORM_ID","DATE_LAST_MODIFIED","EMPLOYEE_CUSTOM_ID","EXCHANGE_RATE","LOCATION_ID","PO_APPROVER_ID","ship_address_line_1","ship_address_line_2","ship_address_line_3","ship_city","ship_country","ship_state","ship_zip","SHIPMENT_RECEIVED","PO_STATUS","PAYMENT_TERMS_ID","FRIGHT_RATE","SUBSIDIARY_ID","DEPARTMENT_ID","ITEM_ID","BC_QUANTITY","BIH_QUANTITY","BOOK_FAIR_QUANTITY","EDUCATION_QUANTITY","NZSO_QUANTITY","TRADE_QUANTITY","SCHOOL_ESSENTIALS_QUANTITY","ITEM_COUNT","ITEM_GROSS_AMOUNT","AMOUNT","AMOUNT_FOREIGN","NET_AMOUNT","NET_AMOUNT_FOREIGN","GROSS_AMOUNT","MATCH_BILL_TO_RECEIPT","TRACK_LANDED_COST","ITEM_UNIT_PRICE","NUMBER_BILLED","QUANTITY_RECEIVED_IN_SHIPMENT","QUANTITY_RETURNED","EXPECTED_RECEIPT_DATE","ACTUAL_DELIVERY_DATE","TAX_ITEM_ID","TAX_TYPE","TAX_AMOUNT","FREIGHT_ESTIMATE_METHOD_ID","line_type","CLASS_ID"
"197","600439","PO-51","11",,,"18947","18640","18638","-1000.0","Pending Receipt","WESTFIELD ROAD","SOUTHHAM",,"WARWICKSHIRE","GB",,"CV330 OJH",,,"18640","18640",,"2016-01-18 21:40:50","2","194","2016-01-19 01:36:27","18640","2.20545995","58","18638","21 Lady Ruby Dr.","East Tamaki",,"Auckland","NZ",,"2013",,"Pending Bill","32",,"27",,"34228",,,,,,,,"-1",,"0","0","0","0","0","F",,"0 %",,,,,,"34228","Value Added Tax",,,"PO_TAX",
"197","600440","PO-52","0",,,"18946",,,"-1011.77",,"555 BROADWAY",,,"NEW YORK","US","CA","92649-103",,,"18640","18640",,"2016-01-18 21:42:53","1","199","2016-01-20 01:45:52","18640","1.54705068","58",,"21 Lady Ruby Dr.","East Tamaki",,"Auckland","NZ",,"2013",,"Pending Receipt","24",,"27","11",,,,,,,,,,,"-1011.77","-654","-1011.77","-654","-1011.77","F",,,,,,,,,,,,"PO_HDR",
"197","600440","PO-52","1",,,"18946",,,"-1011.77",,"555 BROADWAY",,,"NEW YORK","US","CA","92649-103",,,"18640","18640",,"2016-01-18 21:42:53","1","199","2016-01-20 01:45:52","18640","1.54705068","58",,"21 Lady Ruby Dr.","East Tamaki",,"Auckland","NZ",,"2013",,"Pending Receipt","24",,"27","11","7877",,,,,,,,"1000",,"1011.77","654","1011.77","654","1011.77","F","T","1.01177114472","0","0",,"2016-01-30 00:00:00",,"34228",,"0.0","2","PO_LINE",
"197","600440","PO-52","6",,,"18946",,,"-1011.77",,"555 BROADWAY",,,"NEW YORK","US","CA","92649-103",,,"18640","18640",,"2016-01-18 21:42:53","1","199","2016-01-20 01:45:52","18640","1.54705068","58",,"21 Lady Ruby Dr.","East Tamaki",,"Auckland","NZ",,"2013",,"Pending Receipt","24",,"27","11","34228",,,,,,,,"-1",,"0","0","0","0","0","F",,"0 %",,,,,,"34228","Value Added Tax",,,"PO_TAX",
"197","600441","PO-53","0",,,"19937","18626","18637","-9000.02","Pending Receipt","PRIVATE BAG 102902","NORTH SHORE",,"AUCKLAND 1071","NZ",,"0745",,,"18637","18637",,"2016-01-18 21:49:43","13","98","2016-01-22 00:54:11","18637","1.0",,"18637",,,,,,,,,"Pending Receipt","28",,"27",,,,,,,,,,,,"-9000.02","-9000.02","-9000.02","-9000.02","-9000.02","F",,,,,,,,,,,,"PO_HDR",
"197","600441","PO-53","1",,,"19937","18626","18637","-9000.02","Pending Receipt","PRIVATE BAG 102902","NORTH SHORE",,"AUCKLAND 1071","NZ",,"0745",,,"18637","18637",,"2016-01-18 21:49:43","13","98","2016-01-22 00:54:11","18637","1.0",,"18637",,,,,,,,,"Pending Receipt","28",,"27","203","459","500",,,,,,,"500","7826.1","7826.1","7826.1","7826.1","7826.1","7826.1","F","T","15.6522","0","0",,"2016-01-19 00:00:00",,"34225",,"1173.92",,"PO_LINE",
"197","600441","PO-53","14",,,"19937","18626","18637","-9000.02","Pending Receipt","PRIVATE BAG 102902","NORTH SHORE",,"AUCKLAND 1071","NZ",,"0745",,,"18637","18637",,"2016-01-18 21:49:43","13","98","2016-01-22 00:54:11","18637","1.0",,"18637",,,,,,,,,"Pending Receipt","28",,"27",,"34225",,,,,,,,"-1",,"1173.92","1173.92","1173.92","1173.92","1173.92","F",,"15 %",,,,,,"34225","Value Added Tax",,,"PO_TAX",
"197","602047","PO-54","0",,,"18999","18640","18638","-234.66","Pending Receipt","50 CARNATION AVENUE",,,"FLORAL PARK","US",,"NY 11001",,,"18441","18441",,"2016-01-19 04:59:53","1","194","2016-01-20 00:59:50","18441","1.54705068","58","18441","21 Lady Ruby Dr.","East Tamaki",,"Auckland","NZ",,"2013",,"Pending Bill","29",,"27",,,,,,,,,,,,"-234.66","-151.68","-234.66","-151.68","-234.66","F",,,,,,,,,,,,"PO_HDR",
"197","602047","PO-54","1",,,"18999","18640","18638","-234.66","Pending Receipt","50 CARNATION AVENUE",,,"FLORAL PARK","US",,"NY 11001",,,"18441","18441",,"2016-01-19 04:59:53","1","194","2016-01-20 00:59:50","18441","1.54705068","58","18441","21 Lady Ruby Dr.","East Tamaki",,"Auckland","NZ",,"2013","2016-01-19 00:00:00","Pending Bill","29","28.0","27",,"44019","5",,,,"5","5",,"15","151.68","234.66","151.68","234.66","151.68","234.66","F","T","15.643500002732977","0","15",,"2016-01-19 00:00:00",,"34228",,"0.0","2","PO_LINE",
"197","602047","PO-54","8",,,"18999","18640","18638","-234.66","Pending Receipt","50 CARNATION AVENUE",,,"FLORAL PARK","US",,"NY 11001",,,"18441","18441",,"2016-01-19 04:59:53","1","194","2016-01-20 00:59:50","18441","1.54705068","58","18441","21 Lady Ruby Dr.","East Tamaki",,"Auckland","NZ",,"2013",,"Pending Bill","29",,"27",,"34228",,,,,,,,"-1",,"0","0","0","0","0","F",,"0 %",,,,,,"34228","Value Added Tax",,,"PO_TAX",
"197","602856","PO-55","0",,,"18999","18640","18638","-776.28","Pending Receipt","50 CARNATION AVENUE",,,"FLORAL PARK","US",,"NY 11001",,,"7365","7365",,"2016-01-19 13:02:04","1","194","2016-01-19 13:10:10","7365","1.552554","61","7365","21 Lady Ruby Drive","East Tamaki",,"Auckland","NZ",,"2013",,"Pending Receipt","29",,"27",,,,,,,,,,,,"-776.28","-500","-776.28","-500","-776.28","F",,,,,,,,,,,,"PO_HDR",
"197","602856","PO-55","1",,,"18999","18640","18638","-776.28","Pending Receipt","50 CARNATION AVENUE",,,"FLORAL PARK","US",,"NY 11001",,,"7365","7365",,"2016-01-19 13:02:04","1","194","2016-01-19 13:10:10","7365","1.552554","61","7365","21 Lady Ruby Drive","East Tamaki",,"Auckland","NZ",,"2013",,"Pending Receipt","29",,"27",,,,,,,,,,,,"776.28","500","776.28","500","776.28","F",,,"0","0",,,,"34228",,"0.0",,"PO_LINE",
"197","602856","PO-55","6",,,"18999","18640","18638","-776.28","Pending Receipt","50 CARNATION AVENUE",,,"FLORAL PARK","US",,"NY 11001",,,"7365","7365",,"2016-01-19 13:02:04","1","194","2016-01-19 13:10:10","7365","1.552554","61","7365","21 Lady Ruby Drive","East Tamaki",,"Auckland","NZ",,"2013",,"Pending Receipt","29",,"27",,"34228",,,,,,,,"-1",,"0","0","0","0","0","F",,"0 %",,,,,,"34228","Value Added Tax",,,"PO_TAX",
"197","602857","PO-56","0",,,"18999","18640","18638","-931.53","Pending Receipt","50 CARNATION AVENUE",,,"FLORAL PARK","US",,"NY 11001",,,"7365","7365",,"2016-01-19 13:15:55","1","194","2016-01-19 13:18:43","7365","1.552554","61","7365","21 Lady Ruby Drive","East Tamaki",,"Auckland","NZ",,"2013",,"Pending Receipt","29",,"27",,,,,,,,,,,,"-931.53","-600","-931.53","-600","-931.53","F",,,,,,,,,,,,"PO_HDR",
"197","602857","PO-56","1",,,"18999","18640","18638","-931.53","Pending Receipt","50 CARNATION AVENUE",,,"FLORAL PARK","US",,"NY 11001",,,"7365","7365",,"2016-01-19 13:15:55","1","194","2016-01-19 13:18:43","7365","1.552554","61","7365","21 Lady Ruby Drive","East Tamaki",,"Auckland","NZ",,"2013",,"Pending Receipt","29",,"27",,,,,,,,,,,,"931.53","600","931.53","600","931.53","F",,,"0","0",,,,"34228",,"0.0",,"PO_LINE",
"197","602857","PO-56","7",,,"18999","18640","18638","-931.53","Pending Receipt","50 CARNATION AVENUE",,,"FLORAL PARK","US",,"NY 11001",,,"7365","7365",,"2016-01-19 13:15:55","1","194","2016-01-19 13:18:43","7365","1.552554","61","7365","21 Lady Ruby Drive","East Tamaki",,"Auckland","NZ",,"2013",,"Pending Receipt","29",,"27",,"34228",,,,,,,,"-1",,"0","0","0","0","0","F",,"0 %",,,,,,"34228","Value Added Tax",,,"PO_TAX",
"197","602858","PO-57","0",,,"18999","18640","18638","-791.8","Pending Receipt","50 CARNATION AVENUE",,,"FLORAL PARK","US",,"NY 11001",,,"7365","7365",,"2016-01-19 13:25:43","1","194","2016-01-19 13:30:16","7365","1.552554","58","7365","21 Lady Ruby Dr.","East Tamaki",,"Auckland","NZ",,"2013",,"Pending Bill","29",,"27",,,,,,,,,,,,"-791.8","-510","-791.8","-510","-791.8","F",,,,,,,,,,,,"PO_HDR",
"197","602858","PO-57","1",,,"18999","18640","18638","-791.8","Pending Receipt","50 CARNATION AVENUE",,,"FLORAL PARK","US",,"NY 11001",,,"7365","7365",,"2016-01-19 13:25:43","1","194","2016-01-19 13:30:16","7365","1.552554","58","7365","21 Lady Ruby Dr.","East Tamaki",,"Auckland","NZ",,"2013","2016-01-19 00:00:00","Pending Bill","29",,"27",,,,,,,,,,,,"791.8","510","791.8","510","791.8","F",,,"0","1",,,,"34228",,"0.0",,"PO_LINE",
"197","602858","PO-57","12",,,"18999","18640","18638","-791.8","Pending Receipt","50 CARNATION AVENUE",,,"FLORAL PARK","US",,"NY 11001",,,"7365","7365",,"2016-01-19 13:25:43","1","194","2016-01-19 13:30:16","7365","1.552554","58","7365","21 Lady Ruby Dr.","East Tamaki",,"Auckland","NZ",,"2013",,"Pending Bill","29",,"27",,"34228",,,,,,,,"-1",,"0","0","0","0","0","F",,"0 %",,,,,,"34228","Value Added Tax",,,"PO_TAX",
"197","602864","PO-58","0",,,"18999","18640","18638","-125.22","Pending Receipt","50 CARNATION AVENUE",,,"FLORAL PARK","US",,"NY 11001",,,"18441","18441",,"2016-01-19 14:27:02","1","194","2016-01-20 00:40:49","18441","1.552554","58","18441","21 Lady Ruby Dr.","East Tamaki",,"Auckland","NZ",,"2013",,"Pending Bill","29",,"27",,,,,,,,,,,,"-117.39","-75.61","-117.39","-75.61","-117.39","F",,,,,,,,,,,,"PO_HDR",
"197","602864","PO-58","1",,,"18999","18640","18638","-125.22","Pending Receipt","50 CARNATION AVENUE",,,"FLORAL PARK","US",,"NY 11001",,,"18441","18441",,"2016-01-19 14:27:02","1","194","2016-01-20 00:40:49","18441","1.552554","58","18441","21 Lady Ruby Dr.","East Tamaki",,"Auckland","NZ",,"2013","2016-01-20 00:00:00","Pending Bill","29","28.0","27",,"52269","5",,,,"5","5",,"15","75.61","117.39","75.61","117.39","75.61","117.39","F","T","7.8260999973309","0","16",,"2016-01-20 00:00:00",,"34228",,"0.0","2","PO_LINE",
"197","602864","PO-58","8",,,"18999","18640","18638","-125.22","Pending Receipt","50 CARNATION AVENUE",,,"FLORAL PARK","US",,"NY 11001",,,"18441","18441",,"2016-01-19 14:27:02","1","194","2016-01-20 00:40:49","18441","1.552554","58","18441","21 Lady Ruby Dr.","East Tamaki",,"Auckland","NZ",,"2013",,"Pending Bill","29",,"27",,"34228",,,,,,,,"-1",,"0","0","0","0","0","F",,"0 %",,,,,,"34228","Value Added Tax",,,"PO_TAX",
"197","602872","PO-59","0","SO-404","206","20185","18640","18638","-28.98","Pending Receipt","132A ST STEPHENS AVENUE","PARNELL",,"AUCKLAND","NZ",,"1052","1",,"18441","18441","602870","2016-01-19 14:40:39","13","202","2016-01-19 23:19:20","18441","1.0","58","18441",,,,,"AU",,,,"Pending Bill","28",,"27",,,,,,,,,,,,"-28.98","-28.98","-28.98","-28.98","-28.98","F",,,,,,,,,,,,"PO_HDR",
"197","602872","PO-59","1","SO-404","206","20185","18640","18638","-28.98","Pending Receipt","132A ST STEPHENS AVENUE","PARNELL",,"AUCKLAND","NZ",,"1052","1",,"18441","18441","602870","2016-01-19 14:40:39","13","202","2016-01-19 23:19:20","18441","1.0","58","18441",,,,,"AU",,,"2016-01-20 00:00:00","Pending Bill","28",,"27",,"52269",,,,,,,,"5","25.2","25.2","25.2","25.2","25.2","25.2","F","T","5.04079085","0","5",,,,"34225",,"3.78","10","PO_LINE",
"197","602872","PO-59","8","SO-404","206","20185","18640","18638","-28.98","Pending Receipt","132A ST STEPHENS AVENUE","PARNELL",,"AUCKLAND","NZ",,"1052","1",,"18441","18441","602870","2016-01-19 14:40:39","13","202","2016-01-19 23:19:20","18441","1.0","58","18441",,,,,"AU",,,,"Pending Bill","28",,"27",,"34225",,,,,,,,"-1",,"3.78","3.78","3.78","3.78","3.78","F",,"15 %",,,,,,"34225","Value Added Tax",,,"PO_TAX",
"197","603393","PO-60","0",,,"18946","18640","18638","-4075.03","Pending Receipt","555 BROADWAY",,,"NEW YORK","US","CA","92649-103",,,"18640","18640",,"2016-01-20 02:20:19","1","194","2016-01-21 01:37:56","18640","1.552554","58","18638","21 Lady Ruby Dr.","East Tamaki",,"Auckland","NZ",,"2013",,"Pending Receipt","24",,"27",,,,,,,,,,,,"-4075.03","-2624.7","-4075.03","-2624.7","-4075.03","F",,,,,,,,,,,,"PO_HDR",
"197","603393","PO-60","1",,,"18946","18640","18638","-4075.03","Pending Receipt","555 BROADWAY",,,"NEW YORK","US","CA","92649-103",,,"18640","18640",,"2016-01-20 02:20:19","1","194","2016-01-21 01:37:56","18640","1.552554","58","18638","21 Lady Ruby Dr.","East Tamaki",,"Auckland","NZ",,"2013",,"Pending Receipt","24","28.0","27",,"6902","50","50","15","10","20","50","5","200","108","167.68","108","167.68","108","167.68","F","T",".83837916","0","0",,"2016-01-22 00:00:00",,"34228",,"0.0","2","PO_LINE",
"197","603393","PO-60","2",,,"18946","18640","18638","-4075.03","Pending Receipt","555 BROADWAY",,,"NEW YORK","US","CA","92649-103",,,"18640","18640",,"2016-01-20 02:20:19","1","194","2016-01-21 01:37:56","18640","1.552554","58","18638","21 Lady Ruby Dr.","East Tamaki",,"Auckland","NZ",,"2013",,"Pending Receipt","24","28.0","27",,"10579","50","50","15","10","20","50","5","200","108","167.68","108","167.68","108","167.68","F","T",".83837916","0","0",,"2016-01-22 00:00:00",,"34228",,"0.0","2","PO_LINE",
"197","603393","PO-60","3",,,"18946","18640","18638","-4075.03","Pending Receipt","555 BROADWAY",,,"NEW YORK","US","CA","92649-103",,,"18640","18640",,"2016-01-20 02:20:19","1","194","2016-01-21 01:37:56","18640","1.552554","58","18638","21 Lady Ruby Dr.","East Tamaki",,"Auckland","NZ",,"2013",,"Pending Receipt","24","28.0","27",,"14780","50","50","15","10","20","50","5","200","50","77.63","50","77.63","50","77.63","F","T",".3881385","0","0",,"2016-01-22 00:00:00",,"34228",,"0.0","2","PO_LINE",
"197","603393","PO-60","4",,,"18946","18640","18638","-4075.03","Pending Receipt","555 BROADWAY",,,"NEW YORK","US","CA","92649-103",,,"18640","18640",,"2016-01-20 02:20:19","1","194","2016-01-21 01:37:56","18640","1.552554","58","18638","21 Lady Ruby Dr.","East Tamaki",,"Auckland","NZ",,"2013",,"Pending Receipt","24","28.0","27",,"11417","50","50","15","10","20","50","5","200","70","108.68","70","108.68","70","108.68","F","T",".5433939","0","0",,"2016-01-22 00:00:00",,"34228",,"0.0","2","PO_LINE",
"197","603393","PO-60","5",,,"18946","18640","18638","-4075.03","Pending Receipt","555 BROADWAY",,,"NEW YORK","US","CA","92649-103",,,"18640","18640",,"2016-01-20 02:20:19","1","194","2016-01-21 01:37:56","18640","1.552554","58","18638","21 Lady Ruby Dr.","East Tamaki",,"Auckland","NZ",,"2013",,"Pending Receipt","24","28.0","27",,"3293","50","50","15","10","20","50","5","200","140","217.36","140","217.36","140","217.36","F","T","1.0867878","0","0",,"2016-01-22 00:00:00",,"34228",,"0.0","2","PO_LINE",
"197","603393","PO-60","6",,,"18946","18640","18638","-4075.03","Pending Receipt","555 BROADWAY",,,"NEW YORK","US","CA","92649-103",,,"18640","18640",,"2016-01-20 02:20:19","1","194","2016-01-21 01:37:56","18640","1.552554","58","18638","21 Lady Ruby Dr.","East Tamaki",,"Auckland","NZ",,"2013",,"Pending Receipt","24","28.0","27",,"11696","50","50","15","10","20","50","5","200","24","37.26","24","37.26","24","37.26","F","T",".18630648","0","0",,"2016-01-22 00:00:00",,"34228",,"0.0","2","PO_LINE",
"197","603393","PO-60","7",,,"18946","18640","18638","-4075.03","Pending Receipt","555 BROADWAY",,,"NEW YORK","US","CA","92649-103",,,"18640","18640",,"2016-01-20 02:20:19","1","194","2016-01-21 01:37:56","18640","1.552554","58","18638","21 Lady Ruby Dr.","East Tamaki",,"Auckland","NZ",,"2013",,"Pending Receipt","24","28.0","27",,"10418","50","50","15","10","20","50","5","200","71.68","111.29","71.68","111.29","71.68","111.29","F","T",".5564353536","0","0",,"2016-01-22 00:00:00",,"34228",,"0.0","2","PO_LINE",
"197","603393","PO-60","8",,,"18946","18640","18638","-4075.03","Pending Receipt","555 BROADWAY",,,"NEW YORK","US","CA","92649-103",,,"18640","18640",,"2016-01-20 02:20:19","1","194","2016-01-21 01:37:56","18640","1.552554","58","18638","21 Lady Ruby Dr.","East Tamaki",,"Auckland","NZ",,"2013",,"Pending Receipt","24","28.0","27",,"7738","50","50","15","10","20","50","5","200","110","170.78","110","170.78","110","170.78","F","T",".8539047","0","0",,"2016-01-22 00:00:00",,"34228",,"0.0","2","PO_LINE",
"197","603393","PO-60","9",,,"18946","18640","18638","-4075.03","Pending Receipt","555 BROADWAY",,,"NEW YORK","US","CA","92649-103",,,"18640","18640",,"2016-01-20 02:20:19","1","194","2016-01-21 01:37:56","18640","1.552554","58","18638","21 Lady Ruby Dr.","East Tamaki",,"Auckland","NZ",,"2013",,"Pending Receipt","24","28.0","27",,"21619","50","50","15","10","20","50","5","200","86","133.52","86","133.52","86","133.52","F","T",".66759822","0","0",,"2016-01-22 00:00:00",,"34228",,"0.0","2","PO_LINE",
"197","603393","PO-60","10",,,"18946","18640","18638","-4075.03","Pending Receipt","555 BROADWAY",,,"NEW YORK","US","CA","92649-103",,,"18640","18640",,"2016-01-20 02:20:19","1","194","2016-01-21 01:37:56","18640","1.552554","58","18638","21 Lady Ruby Dr.","East Tamaki",,"Auckland","NZ",,"2013",,"Pending Receipt","24","28.0","27",,"5774","50","50","15","10","20","50","5","200","173.6","269.52","173.6","269.52","173.6","269.52","F","T","1.347616872","0","0",,"2016-01-22 00:00:00",,"34228",,"0.0","2","PO_LINE",
"197","603393","PO-60","11",,,"18946","18640","18638","-4075.03","Pending Receipt","555 BROADWAY",,,"NEW YORK","US","CA","92649-103",,,"18640","18640",,"2016-01-20 02:20:19","1","194","2016-01-21 01:37:56","18640","1.552554","58","18638","21 Lady Ruby Dr.","East Tamaki",,"Auckland","NZ",,"2013",,"Pending Receipt","24","28.0","27",,"9036","50","50","15","10","20","50","5","200","125.22","194.41","125.22","194.41","125.22","194.41","F","T",".9720540594","0","0",,"2016-01-22 00:00:00",,"34228",,"0.0","2","PO_LINE",
"197","603393","PO-60","12",,,"18946","18640","18638","-4075.03","Pending Receipt","555 BROADWAY",,,"NEW YORK","US","CA","92649-103",,,"18640","18640",,"2016-01-20 02:20:19","1","194","2016-01-21 01:37:56","18640","1.552554","58","18638","21 Lady Ruby Dr.","East Tamaki",,"Auckland","NZ",,"2013",,"Pending Receipt","24","28.0","27",,"13804","50","50","15","10","20","50","5","200","30","46.58","30","46.58","30","46.58","F","T",".2328831","0","0",,"2016-01-22 00:00:00",,"34228",,"0.0","2","PO_LINE",
"197","603393","PO-60","13",,,"18946","18640","18638","-4075.03","Pending Receipt","555 BROADWAY",,,"NEW YORK","US","CA","92649-103",,,"18640","18640",,"2016-01-20 02:20:19","1","194","2016-01-21 01:37:56","18640","1.552554","58","18638","21 Lady Ruby Dr.","East Tamaki",,"Auckland","NZ",,"2013",,"Pending Receipt","24","28.0","27",,"14393","50","50","15","10","20","50","5","200","50","77.63","50","77.63","50","77.63","F","T",".3881385","0","0",,"2016-01-22 00:00:00",,"34228",,"0.0","2","PO_LINE",
"197","603393","PO-60","14",,,"18946","18640","18638","-4075.03","Pending Receipt","555 BROADWAY",,,"NEW YORK","US","CA","92649-103",,,"18640","18640",,"2016-01-20 02:20:19","1","194","2016-01-21 01:37:56","18640","1.552554","58","18638","21 Lady Ruby Dr.","East Tamaki",,"Auckland","NZ",,"2013",,"Pending Receipt","24","28.0","27",,"15264","50","50","15","10","20","50","5","200","110","170.78","110","170.78","110","170.78","F","T",".8539047","0","0",,"2016-01-22 00:00:00",,"34228",,"0.0","2","PO_LINE",
"197","603393","PO-60","15",,,"18946","18640","18638","-4075.03","Pending Receipt","555 BROADWAY",,,"NEW YORK","US","CA","92649-103",,,"18640","18640",,"2016-01-20 02:20:19","1","194","2016-01-21 01:37:56","18640","1.552554","58","18638","21 Lady Ruby Dr.","East Tamaki",,"Auckland","NZ",,"2013",,"Pending Receipt","24","28.0","27",,"6906","50","50","15","10","20","50","5","200","126","195.62","126","195.62","126","195.62","F","T",".97810902","0","0",,"2016-01-22 00:00:00",,"34228",,"0.0","2","PO_LINE",
"197","603393","PO-60","16",,,"18946","18640","18638","-4075.03","Pending Receipt","555 BROADWAY",,,"NEW YORK","US","CA","92649-103",,,"18640","18640",,"2016-01-20 02:20:19","1","194","2016-01-21 01:37:56","18640","1.552554","58","18638","21 Lady Ruby Dr.","East Tamaki",,"Auckland","NZ",,"2013",,"Pending Receipt","24","28.0","27",,"28117","50","50","15","10","20","50","5","200","152.2","236.3","152.2","236.3","152.2","236.3","F","T","1.181493594","0","0",,"2016-01-22 00:00:00",,"34228",,"0.0","2","PO_LINE",
"197","603393","PO-60","17",,,"18946","18640","18638","-4075.03","Pending Receipt","555 BROADWAY",,,"NEW YORK","US","CA","92649-103",,,"18640","18640",,"2016-01-20 02:20:19","1","194","2016-01-21 01:37:56","18640","1.552554","58","18638","21 Lady Ruby Dr.","East Tamaki",,"Auckland","NZ",,"2013",,"Pending Receipt","24","28.0","27",,"12179","50","50","15","10","20","50","5","200","50","77.63","50","77.63","50","77.63","F","T",".3881385","0","0",,"2016-01-22 00:00:00",,"34228",,"0.0","2","PO_LINE",
"197","603393","PO-60","18",,,"18946","18640","18638","-4075.03","Pending Receipt","555 BROADWAY",,,"NEW YORK","US","CA","92649-103",,,"18640","18640",,"2016-01-20 02:20:19","1","194","2016-01-21 01:37:56","18640","1.552554","58","18638","21 Lady Ruby Dr.","East Tamaki",,"Auckland","NZ",,"2013",,"Pending Receipt","24","28.0","27",,"23310","50","50","15","10","20","50","5","200","112","173.89","112","173.89","112","173.89","F","T",".86943024","0","0",,"2016-01-22 00:00:00",,"34228",,"0.0","2","PO_LINE",
"197","603393","PO-60","19",,,"18946","18640","18638","-4075.03","Pending Receipt","555 BROADWAY",,,"NEW YORK","US","CA","92649-103",,,"18640","18640",,"2016-01-20 02:20:19","1","194","2016-01-21 01:37:56","18640","1.552554","58","18638","21 Lady Ruby Dr.","East Tamaki",,"Auckland","NZ",,"2013",,"Pending Receipt","24","28.0","27",,"3725","50","50","15","10","20","50","5","200","2","3.11","2","3.11","2","3.11","F","T",".01552554","0","0",,"2016-01-22 00:00:00",,"34228",,"0.0","2","PO_LINE",
"197","603393","PO-60","20",,,"18946","18640","18638","-4075.03","Pending Receipt","555 BROADWAY",,,"NEW YORK","US","CA","92649-103",,,"18640","18640",,"2016-01-20 02:20:19","1","194","2016-01-21 01:37:56","18640","1.552554","58","18638","21 Lady Ruby Dr.","East Tamaki",,"Auckland","NZ",,"2013",,"Pending Receipt","24","28.0","27",,"17867","50","50","15","10","20","50","5","200","110","170.78","110","170.78","110","170.78","F","T",".8539047","0","0",,"2016-01-22 00:00:00",,"34228",,"0.0","2","PO_LINE",
"197","603393","PO-60","21",,,"18946","18640","18638","-4075.03","Pending Receipt","555 BROADWAY",,,"NEW YORK","US","CA","92649-103",,,"18640","18640",,"2016-01-20 02:20:19","1","194","2016-01-21 01:37:56","18640","1.552554","58","18638","21 Lady Ruby Dr.","East Tamaki",,"Auckland","NZ",,"2013",,"Pending Receipt","24","28.0","27",,"3952","50","50","15","10","20","50","5","200","44","68.31","44","68.31","44","68.31","F","T",".34156188","0","0",,"2016-01-22 00:00:00",,"34228",,"0.0","2","PO_LINE",
"197","603393","PO-60","22",,,"18946","18640","18638","-4075.03","Pending Receipt","555 BROADWAY",,,"NEW YORK","US","CA","92649-103",,,"18640","18640",,"2016-01-20 02:20:19","1","194","2016-01-21 01:37:56","18640","1.552554","58","18638","21 Lady Ruby Dr.","East Tamaki",,"Auckland","NZ",,"2013",,"Pending Receipt","24","28.0","27",,"7485","50","50","15","10","20","50","5","200","106","164.57","106","164.57","106","164.57","F","T",".82285362","0","0",,"2016-01-22 00:00:00",,"34228",,"0.0","2","PO_LINE",
"197","603393","PO-60","23",,,"18946","18640","18638","-4075.03","Pending Receipt","555 BROADWAY",,,"NEW YORK","US","CA","92649-103",,,"18640","18640",,"2016-01-20 02:20:19","1","194","2016-01-21 01:37:56","18640","1.552554","58","18638","21 Lady Ruby Dr.","East Tamaki",,"Auckland","NZ",,"2013",,"Pending Receipt","24","28.0","27",,"3286","50","50","15","10","20","50","5","200","50","77.63","50","77.63","50","77.63","F","T",".3881385","0","0",,"2016-01-22 00:00:00",,"34228",,"0.0","2","PO_LINE",
"197","603393","PO-60","24",,,"18946","18640","18638","-4075.03","Pending Receipt","555 BROADWAY",,,"NEW YORK","US","CA","92649-103",,,"18640","18640",,"2016-01-20 02:20:19","1","194","2016-01-21 01:37:56","18640","1.552554","58","18638","21 Lady Ruby Dr.","East Tamaki",,"Auckland","NZ",,"2013",,"Pending Receipt","24","28.0","27",,"16904","50","50","15","10","20","50","5","200","156","242.2","156","242.2","156","242.2","F","T","1.21099212","0","0",,"2016-01-22 00:00:00",,"34228",,"0.0","2","PO_LINE",
"197","603393","PO-60","25",,,"18946","18640","18638","-4075.03","Pending Receipt","555 BROADWAY",,,"NEW YORK","US","CA","92649-103",,,"18640","18640",,"2016-01-20 02:20:19","1","194","2016-01-21 01:37:56","18640","1.552554","58","18638","21 Lady Ruby Dr.","East Tamaki",,"Auckland","NZ",,"2013",,"Pending Receipt","24","28.0","27",,"19395","50","50","15","10","20","50","5","200","86","133.52","86","133.52","86","133.52","F","T",".66759822","0","0",,"2016-01-22 00:00:00",,"34228",,"0.0","2","PO_LINE",
